"","age","gender","status","salary","bank"
"2509",40,"Female","Single",3653,"bandit-profit"
"2510",76,"Male","Divorced",5041,"bandit-profit"
"2511",28,"Female","Single",2800,"bandit-picsou"
"2512",42,"Female","Divorced",3707,"bandit-donsaluste"
"2513",69,"Female","Married",5096,"bandit-profit"
"2514",40,"Male","Single",3905,"bandit-donsaluste"
"2515",85,"Male","Married",4665,"bandit-profit"
"2516",53,"Female","Married",4110,"bandit-profit"
"2517",41,"Male","Divorced",3565,"bandit-radinou"
"2518",35,"Female","Married",3529,"bandit-picsou"
"2519",65,"Female","Divorced",4852,"bandit-donsaluste"
"2520",75,"Female","Married",4476,"bandit-profit"
"2521",33,"Female","Single",2805,"bandit-donsaluste"
"2522",78,"Male","Married",4365,"bandit-profit"
"2523",62,"Male","Divorced",5097,"bandit-profit"
"2524",80,"Male","Widowed",5102,"bandit-picsou"
"2525",70,"Male","Married",5197,"bandit-donsaluste"
"2526",82,"Male","Married",5174,"bandit-donsaluste"
"2527",25,"Female","Single",2612,"bandit-radinou"
"2528",50,"Male","Divorced",4397,"bandit-donsaluste"
"2529",54,"Male","Married",4087,"bandit-donsaluste"
"2530",82,"Male","Widowed",5573,"bandit-picsou"
"2531",50,"Male","Divorced",4058,"bandit-picsou"
"2532",67,"Female","Married",5499,"bandit-profit"
"2533",22,"Male","Single",3348,"bandit-radinou"
"2534",44,"Female","Married",4351,"bandit-donsaluste"
"2535",26,"Female","Single",3425,"bandit-picsou"
"2536",19,"Male","Single",2503,"bandit-radinou"
"2537",60,"Male","Married",4527,"bandit-donsaluste"
"2538",34,"Female","Married",3447,"bandit-profit"
"2539",66,"Male","Married",5339,"bandit-donsaluste"
"2540",71,"Female","Married",4988,"bandit-profit"
"2541",67,"Male","Married",4059,"bandit-profit"
"2542",42,"Male","Married",4421,"bandit-donsaluste"
"2543",52,"Female","Married",4276,"bandit-donsaluste"
"2544",57,"Female","Married",3509,"bandit-radinou"
"2545",36,"Female","Married",4065,"bandit-picsou"
"2546",41,"Female","Single",3878,"bandit-picsou"
"2547",54,"Female","Married",4276,"bandit-profit"
"2548",30,"Female","Single",3602,"bandit-picsou"
"2549",65,"Male","Married",5211,"bandit-donsaluste"
"2550",57,"Male","Married",4920,"bandit-profit"
"2551",66,"Female","Married",5060,"bandit-profit"
"2552",46,"Female","Single",4939,"bandit-profit"
"2553",33,"Female","Married",3434,"bandit-donsaluste"
"2554",60,"Male","Single",5357,"bandit-profit"
"2555",71,"Female","Divorced",4457,"bandit-profit"
"2556",27,"Male","Single",2980,"bandit-radinou"
"2557",48,"Male","Married",4477,"bandit-donsaluste"
"2558",41,"Male","Married",4076,"bandit-picsou"
"2559",90,"Female","Widowed",5318,"bandit-donsaluste"
"2560",32,"Female","Single",3002,"bandit-picsou"
"2561",72,"Female","Married",4434,"bandit-profit"
"2562",38,"Female","Married",3943,"bandit-picsou"
"2563",63,"Female","Widowed",4870,"bandit-profit"
"2564",66,"Male","Married",5366,"bandit-profit"
"2565",31,"Male","Single",3753,"bandit-picsou"
"2566",36,"Female","Married",4059,"bandit-radinou"
"2567",82,"Male","Married",5121,"bandit-donsaluste"
"2568",42,"Female","Married",4471,"bandit-profit"
"2569",74,"Male","Widowed",5309,"bandit-profit"
"2570",43,"Male","Married",4326,"bandit-profit"
"2571",59,"Female","Married",4845,"bandit-donsaluste"
"2572",55,"Female","Married",4922,"bandit-donsaluste"
"2573",51,"Female","Divorced",4470,"bandit-donsaluste"
"2574",84,"Male","Married",4833,"bandit-profit"
"2575",28,"Male","Single",3102,"bandit-donsaluste"
"2576",42,"Male","Married",3907,"bandit-profit"
"2577",42,"Female","Single",4319,"bandit-picsou"
"2578",40,"Female","Married",3969,"bandit-profit"
"2579",65,"Male","Divorced",4229,"bandit-donsaluste"
"2580",50,"Female","Divorced",4321,"bandit-profit"
"2581",74,"Female","Married",5197,"bandit-picsou"
"2582",46,"Female","Married",4629,"bandit-donsaluste"
"2583",36,"Male","Single",3744,"bandit-picsou"
"2584",63,"Female","Married",4945,"bandit-profit"
"2585",26,"Female","Single",3068,"bandit-donsaluste"
"2586",70,"Female","Divorced",4672,"bandit-profit"
"2587",64,"Male","Married",4815,"bandit-profit"
"2588",62,"Female","Divorced",5118,"bandit-donsaluste"
"2589",74,"Female","Married",5063,"bandit-profit"
"2590",26,"Female","Single",3589,"bandit-donsaluste"
"2591",39,"Female","Married",3493,"bandit-radinou"
"2592",68,"Female","Married",5796,"bandit-profit"
"2593",64,"Male","Single",5829,"bandit-profit"
"2594",47,"Male","Divorced",4419,"bandit-donsaluste"
"2595",61,"Female","Married",5395,"bandit-picsou"
"2596",65,"Female","Single",4610,"bandit-radinou"
"2597",57,"Female","Married",4806,"bandit-profit"
"2598",30,"Female","Married",3338,"bandit-radinou"
"2599",31,"Male","Single",3021,"bandit-profit"
"2600",82,"Male","Married",4540,"bandit-donsaluste"
"2601",21,"Male","Single",2432,"bandit-radinou"
"2602",26,"Male","Single",3247,"bandit-donsaluste"
"2603",46,"Female","Single",4704,"bandit-profit"
"2604",85,"Male","Married",5421,"bandit-profit"
"2605",22,"Female","Single",2694,"bandit-donsaluste"
"2606",28,"Female","Single",3414,"bandit-profit"
"2607",33,"Female","Single",3002,"bandit-picsou"
"2608",73,"Female","Single",4770,"bandit-donsaluste"
"2609",76,"Male","Married",5022,"bandit-profit"
"2610",39,"Female","Single",4295,"bandit-radinou"
"2611",26,"Male","Single",2549,"bandit-radinou"
"2612",58,"Female","Married",4792,"bandit-profit"
"2613",51,"Male","Married",4556,"bandit-donsaluste"
"2614",73,"Female","Married",4744,"bandit-donsaluste"
"2615",22,"Female","Single",2965,"bandit-picsou"
"2616",39,"Female","Single",3761,"bandit-radinou"
"2617",37,"Female","Single",3329,"bandit-radinou"
"2618",23,"Female","Single",2558,"bandit-radinou"
"2619",38,"Female","Single",3531,"bandit-picsou"
"2620",73,"Female","Married",5260,"bandit-donsaluste"
"2621",36,"Female","Single",3715,"bandit-picsou"
"2622",28,"Male","Married",3147,"bandit-radinou"
"2623",85,"Female","Married",4599,"bandit-profit"
"2624",66,"Female","Married",5361,"bandit-profit"
"2625",24,"Male","Single",2011,"bandit-picsou"
"2626",38,"Male","Married",3295,"bandit-picsou"
"2627",41,"Male","Married",4040,"bandit-picsou"
"2628",77,"Female","Married",5119,"bandit-profit"
"2629",25,"Male","Single",3908,"bandit-donsaluste"
"2630",45,"Male","Married",3746,"bandit-donsaluste"
"2631",75,"Female","Divorced",4614,"bandit-radinou"
"2632",60,"Male","Divorced",4973,"bandit-profit"
"2633",25,"Male","Single",3121,"bandit-donsaluste"
"2634",57,"Male","Married",4228,"bandit-profit"
"2635",45,"Female","Married",4133,"bandit-donsaluste"
"2636",54,"Male","Widowed",4470,"bandit-donsaluste"
"2637",35,"Male","Divorced",4248,"bandit-picsou"
"2638",81,"Female","Widowed",4664,"bandit-picsou"
"2639",61,"Male","Single",5141,"bandit-profit"
"2640",63,"Male","Divorced",5197,"bandit-profit"
"2641",49,"Female","Married",4473,"bandit-radinou"
"2642",58,"Female","Divorced",5325,"bandit-profit"
"2643",22,"Male","Single",2661,"bandit-picsou"
"2644",27,"Male","Single",2692,"bandit-radinou"
"2645",36,"Male","Single",3748,"bandit-picsou"
"2646",36,"Male","Single",3719,"bandit-picsou"
"2647",22,"Female","Single",2891,"bandit-radinou"
"2648",66,"Female","Divorced",4911,"bandit-profit"
"2649",52,"Male","Single",4174,"bandit-profit"
"2650",58,"Male","Single",4673,"bandit-donsaluste"
"2651",61,"Female","Married",4888,"bandit-profit"
"2652",61,"Male","Married",4971,"bandit-profit"
"2653",47,"Female","Married",4296,"bandit-picsou"
"2654",37,"Male","Married",3561,"bandit-profit"
"2655",54,"Male","Widowed",4183,"bandit-donsaluste"
"2656",20,"Male","Single",2585,"bandit-radinou"
"2657",49,"Female","Single",3772,"bandit-profit"
"2658",63,"Male","Divorced",5453,"bandit-picsou"
"2659",53,"Female","Married",4332,"bandit-donsaluste"
"2660",42,"Male","Married",4353,"bandit-picsou"
"2661",75,"Male","Married",4834,"bandit-profit"
"2662",58,"Male","Married",4564,"bandit-donsaluste"
"2663",73,"Male","Married",4924,"bandit-profit"
"2664",67,"Male","Married",5352,"bandit-donsaluste"
"2665",50,"Female","Married",4171,"bandit-donsaluste"
"2666",57,"Male","Married",4205,"bandit-profit"
"2667",37,"Male","Single",3874,"bandit-picsou"
"2668",37,"Male","Married",4362,"bandit-picsou"
"2669",24,"Female","Single",2716,"bandit-picsou"
"2670",54,"Male","Married",4243,"bandit-radinou"
"2671",33,"Male","Single",3075,"bandit-picsou"
"2672",32,"Male","Divorced",3044,"bandit-picsou"
"2673",21,"Male","Single",2791,"bandit-picsou"
"2674",44,"Female","Divorced",4252,"bandit-picsou"
"2675",33,"Female","Married",2787,"bandit-radinou"
"2676",59,"Male","Married",4503,"bandit-profit"
"2677",57,"Female","Divorced",4863,"bandit-donsaluste"
"2678",26,"Female","Single",2162,"bandit-profit"
"2679",58,"Male","Married",4762,"bandit-profit"
"2680",39,"Female","Single",3404,"bandit-radinou"
"2681",32,"Female","Single",2504,"bandit-radinou"
"2682",39,"Female","Single",3969,"bandit-picsou"
"2683",81,"Female","Married",5133,"bandit-donsaluste"
"2684",52,"Female","Married",4319,"bandit-profit"
"2685",46,"Female","Married",3734,"bandit-donsaluste"
"2686",56,"Female","Married",4598,"bandit-donsaluste"
"2687",67,"Male","Married",5290,"bandit-profit"
"2688",39,"Female","Married",3798,"bandit-picsou"
"2689",29,"Male","Single",3305,"bandit-donsaluste"
"2690",47,"Male","Single",4271,"bandit-donsaluste"
"2691",53,"Male","Married",4618,"bandit-profit"
"2692",53,"Female","Divorced",4116,"bandit-picsou"
"2693",58,"Female","Married",4251,"bandit-picsou"
"2694",76,"Male","Married",4724,"bandit-profit"
"2695",69,"Male","Married",4683,"bandit-donsaluste"
"2696",21,"Female","Single",2591,"bandit-donsaluste"
"2697",29,"Female","Married",2982,"bandit-donsaluste"
"2698",48,"Female","Married",4391,"bandit-radinou"
"2699",80,"Male","Married",4724,"bandit-donsaluste"
"2700",80,"Female","Married",4457,"bandit-profit"
"2701",30,"Male","Married",3387,"bandit-radinou"
"2702",47,"Male","Married",4030,"bandit-donsaluste"
"2703",28,"Male","Married",3103,"bandit-donsaluste"
"2704",54,"Male","Married",4542,"bandit-profit"
"2705",50,"Female","Married",4520,"bandit-picsou"
"2706",73,"Male","Divorced",5528,"bandit-donsaluste"
"2707",59,"Female","Single",3923,"bandit-profit"
"2708",42,"Male","Married",3846,"bandit-donsaluste"
"2709",20,"Male","Single",2604,"bandit-donsaluste"
"2710",31,"Male","Married",3618,"bandit-radinou"
"2711",71,"Male","Married",4968,"bandit-profit"
"2712",87,"Female","Widowed",4988,"bandit-radinou"
"2713",20,"Female","Single",2105,"bandit-radinou"
"2714",86,"Female","Married",4897,"bandit-profit"
"2715",82,"Female","Married",4221,"bandit-donsaluste"
"2716",66,"Female","Married",5476,"bandit-donsaluste"
"2717",43,"Male","Single",4344,"bandit-picsou"
"2718",64,"Female","Single",4574,"bandit-radinou"
"2719",86,"Female","Widowed",5014,"bandit-donsaluste"
"2720",80,"Male","Widowed",5075,"bandit-picsou"
"2721",26,"Female","Single",3246,"bandit-donsaluste"
"2722",51,"Male","Single",4190,"bandit-donsaluste"
"2723",47,"Female","Divorced",4988,"bandit-donsaluste"
"2724",52,"Female","Married",3957,"bandit-picsou"
"2725",37,"Female","Married",2605,"bandit-donsaluste"
"2726",73,"Female","Single",4368,"bandit-donsaluste"
"2727",32,"Male","Single",3553,"bandit-picsou"
"2728",34,"Male","Single",3142,"bandit-picsou"
"2729",19,"Female","Single",2440,"bandit-radinou"
"2730",32,"Male","Single",4091,"bandit-radinou"
"2731",53,"Female","Married",3595,"bandit-profit"
"2732",25,"Male","Single",2968,"bandit-profit"
"2733",84,"Female","Married",5380,"bandit-profit"
"2734",90,"Female","Widowed",4812,"bandit-profit"
"2735",59,"Female","Divorced",4375,"bandit-donsaluste"
"2736",26,"Female","Single",3023,"bandit-radinou"
"2737",66,"Female","Single",6054,"bandit-picsou"
"2738",38,"Female","Single",4118,"bandit-profit"
"2739",41,"Female","Married",5136,"bandit-picsou"
"2740",59,"Male","Married",4318,"bandit-profit"
"2741",49,"Female","Married",4243,"bandit-donsaluste"
"2742",33,"Male","Single",3065,"bandit-radinou"
"2743",52,"Female","Single",4473,"bandit-picsou"
"2744",32,"Male","Single",3507,"bandit-picsou"
"2745",25,"Male","Single",2987,"bandit-profit"
"2746",75,"Female","Married",5433,"bandit-donsaluste"
"2747",57,"Female","Married",4763,"bandit-profit"
"2748",45,"Male","Single",4096,"bandit-donsaluste"
"2749",19,"Female","Single",2350,"bandit-picsou"
"2750",39,"Male","Divorced",3539,"bandit-picsou"
"2751",51,"Female","Married",4274,"bandit-donsaluste"
"2752",24,"Male","Single",2649,"bandit-donsaluste"
"2753",65,"Male","Married",4574,"bandit-picsou"
"2754",42,"Male","Single",4620,"bandit-donsaluste"
"2755",40,"Female","Divorced",4106,"bandit-donsaluste"
"2756",57,"Male","Single",4724,"bandit-donsaluste"
"2757",43,"Female","Married",4431,"bandit-profit"
"2758",27,"Female","Single",3008,"bandit-picsou"
"2759",63,"Male","Divorced",5090,"bandit-profit"
"2760",63,"Male","Divorced",5975,"bandit-donsaluste"
"2761",48,"Male","Single",3461,"bandit-profit"
"2762",56,"Male","Married",3612,"bandit-profit"
"2763",55,"Male","Divorced",4304,"bandit-donsaluste"
"2764",66,"Male","Married",4962,"bandit-profit"
"2765",66,"Male","Divorced",5143,"bandit-donsaluste"
"2766",50,"Female","Single",4642,"bandit-donsaluste"
"2767",26,"Female","Single",3405,"bandit-radinou"
"2768",27,"Male","Single",2832,"bandit-picsou"
"2769",53,"Male","Single",4805,"bandit-donsaluste"
"2770",24,"Female","Single",2802,"bandit-picsou"
"2771",64,"Male","Single",4919,"bandit-profit"
"2772",67,"Female","Widowed",4934,"bandit-profit"
"2773",50,"Female","Divorced",4488,"bandit-profit"
"2774",25,"Female","Single",3502,"bandit-radinou"
"2775",65,"Male","Married",4952,"bandit-donsaluste"
"2776",89,"Female","Widowed",5222,"bandit-profit"
"2777",24,"Female","Single",2597,"bandit-radinou"
"2778",30,"Female","Single",3204,"bandit-picsou"
"2779",48,"Male","Married",4417,"bandit-picsou"
"2780",26,"Female","Single",2427,"bandit-picsou"
"2781",48,"Male","Single",3983,"bandit-picsou"
"2782",78,"Male","Widowed",4868,"bandit-donsaluste"
"2783",84,"Male","Married",4925,"bandit-profit"
"2784",44,"Male","Single",4215,"bandit-profit"
"2785",69,"Female","Widowed",4284,"bandit-profit"
"2786",80,"Female","Married",4592,"bandit-profit"
"2787",76,"Male","Married",4730,"bandit-picsou"
"2788",74,"Female","Widowed",4658,"bandit-profit"
"2789",71,"Female","Married",4682,"bandit-donsaluste"
"2790",21,"Female","Single",3563,"bandit-radinou"
"2791",31,"Male","Married",3688,"bandit-radinou"
"2792",43,"Female","Married",4390,"bandit-donsaluste"
"2793",48,"Male","Married",4604,"bandit-radinou"
"2794",49,"Male","Single",4968,"bandit-donsaluste"
"2795",52,"Female","Married",4405,"bandit-donsaluste"
"2796",77,"Male","Married",5576,"bandit-profit"
"2797",63,"Female","Married",5367,"bandit-donsaluste"
"2798",50,"Female","Married",4713,"bandit-profit"
"2799",70,"Male","Married",5034,"bandit-profit"
"2800",21,"Female","Single",2048,"bandit-donsaluste"
"2801",21,"Female","Single",2691,"bandit-radinou"
"2802",49,"Male","Married",4167,"bandit-donsaluste"
"2803",37,"Male","Single",3746,"bandit-picsou"
"2804",51,"Female","Married",4789,"bandit-picsou"
"2805",57,"Female","Divorced",5367,"bandit-profit"
"2806",23,"Male","Single",2614,"bandit-radinou"
"2807",63,"Female","Single",5250,"bandit-donsaluste"
"2808",28,"Female","Single",3126,"bandit-picsou"
"2809",45,"Female","Married",4286,"bandit-picsou"
"2810",92,"Female","Widowed",5005,"bandit-profit"
"2811",29,"Male","Single",3031,"bandit-picsou"
"2812",61,"Female","Married",5286,"bandit-profit"
"2813",67,"Male","Widowed",5343,"bandit-donsaluste"
"2814",76,"Female","Widowed",4083,"bandit-profit"
"2815",36,"Female","Married",3872,"bandit-picsou"
"2816",21,"Female","Single",2248,"bandit-picsou"
"2817",56,"Male","Married",4500,"bandit-donsaluste"
"2818",24,"Female","Single",2391,"bandit-picsou"
"2819",67,"Male","Divorced",5214,"bandit-profit"
"2820",59,"Male","Divorced",5093,"bandit-picsou"
"2821",36,"Female","Single",4188,"bandit-donsaluste"
"2822",98,"Female","Single",5218,"bandit-picsou"
"2823",62,"Male","Married",5197,"bandit-profit"
"2824",46,"Female","Married",4569,"bandit-donsaluste"
"2825",67,"Male","Widowed",4961,"bandit-profit"
"2826",25,"Male","Single",2195,"bandit-picsou"
"2827",61,"Male","Divorced",5736,"bandit-profit"
"2828",70,"Female","Married",5442,"bandit-profit"
"2829",51,"Female","Single",3824,"bandit-donsaluste"
"2830",59,"Female","Married",5058,"bandit-donsaluste"
"2831",56,"Male","Married",4813,"bandit-picsou"
"2832",47,"Male","Married",4019,"bandit-picsou"
"2833",53,"Male","Married",4385,"bandit-donsaluste"
"2834",34,"Male","Married",3412,"bandit-radinou"
"2835",68,"Female","Widowed",5372,"bandit-donsaluste"
"2836",57,"Female","Married",4494,"bandit-donsaluste"
"2837",48,"Female","Married",3838,"bandit-donsaluste"
"2838",36,"Male","Single",3138,"bandit-picsou"
"2839",55,"Male","Married",5149,"bandit-donsaluste"
"2840",73,"Female","Married",4982,"bandit-profit"
"2841",55,"Female","Married",4638,"bandit-profit"
"2842",69,"Male","Married",3988,"bandit-radinou"
"2843",80,"Female","Widowed",4385,"bandit-profit"
"2844",29,"Female","Single",2964,"bandit-radinou"
"2845",37,"Male","Married",3463,"bandit-picsou"
"2846",66,"Female","Married",5602,"bandit-profit"
"2847",31,"Female","Married",2978,"bandit-profit"
"2848",73,"Male","Married",4497,"bandit-profit"
"2849",47,"Female","Married",4672,"bandit-picsou"
"2850",31,"Female","Married",2548,"bandit-picsou"
"2851",46,"Male","Divorced",3993,"bandit-profit"
"2852",33,"Female","Married",3706,"bandit-profit"
"2853",80,"Female","Married",4994,"bandit-donsaluste"
"2854",77,"Male","Widowed",3794,"bandit-profit"
"2855",19,"Female","Single",2759,"bandit-donsaluste"
"2856",70,"Female","Married",5129,"bandit-radinou"
"2857",25,"Female","Married",2923,"bandit-radinou"
"2858",74,"Female","Widowed",5100,"bandit-picsou"
"2859",47,"Female","Divorced",3748,"bandit-picsou"
"2860",45,"Male","Married",3526,"bandit-donsaluste"
"2861",56,"Female","Single",4011,"bandit-donsaluste"
"2862",24,"Male","Married",3153,"bandit-profit"
"2863",69,"Male","Married",5155,"bandit-profit"
"2864",77,"Female","Married",5502,"bandit-profit"
"2865",29,"Female","Single",2321,"bandit-picsou"
"2866",45,"Female","Divorced",4405,"bandit-picsou"
"2867",33,"Female","Married",3650,"bandit-picsou"
"2868",30,"Female","Single",3787,"bandit-radinou"
"2869",90,"Female","Widowed",4472,"bandit-donsaluste"
"2870",47,"Male","Married",3900,"bandit-profit"
"2871",50,"Male","Single",4497,"bandit-profit"
"2872",71,"Female","Married",5033,"bandit-donsaluste"
"2873",33,"Male","Single",2806,"bandit-donsaluste"
"2874",26,"Female","Single",2411,"bandit-donsaluste"
"2875",63,"Male","Divorced",5450,"bandit-profit"
"2876",52,"Male","Single",4199,"bandit-donsaluste"
"2877",83,"Male","Married",4577,"bandit-profit"
"2878",72,"Male","Widowed",5243,"bandit-donsaluste"
"2879",54,"Female","Married",4116,"bandit-donsaluste"
"2880",53,"Female","Divorced",4391,"bandit-picsou"
"2881",56,"Female","Married",4186,"bandit-picsou"
