"","age","gender","status","salary"
"2629",25,"Male","Single",3908
"2630",45,"Male","Married",3746
"2631",75,"Female","Divorced",4614
"2632",60,"Male","Divorced",4973
"2633",25,"Male","Single",3121
"2634",57,"Male","Married",4228
"2635",45,"Female","Married",4133
"2636",54,"Male","Widowed",4470
"2637",35,"Male","Divorced",4248
"2638",81,"Female","Widowed",4664
"2639",61,"Male","Single",5141
"2640",63,"Male","Divorced",5197
"2641",49,"Female","Married",4473
"2642",58,"Female","Divorced",5325
"2643",22,"Male","Single",2661
"2644",27,"Male","Single",2692
"2645",36,"Male","Single",3748
"2646",36,"Male","Single",3719
"2647",22,"Female","Single",2891
"2648",66,"Female","Divorced",4911
"2649",52,"Male","Single",4174
"2650",58,"Male","Single",4673
"2651",61,"Female","Married",4888
"2652",61,"Male","Married",4971
"2653",47,"Female","Married",4296
"2654",37,"Male","Married",3561
"2655",54,"Male","Widowed",4183
"2656",20,"Male","Single",2585
"2657",49,"Female","Single",3772
"2658",63,"Male","Divorced",5453
"2659",53,"Female","Married",4332
"2660",42,"Male","Married",4353
"2661",75,"Male","Married",4834
"2662",58,"Male","Married",4564
"2663",73,"Male","Married",4924
"2664",67,"Male","Married",5352
"2665",50,"Female","Married",4171
"2666",57,"Male","Married",4205
"2667",37,"Male","Single",3874
"2668",37,"Male","Married",4362
"2669",24,"Female","Single",2716
"2670",54,"Male","Married",4243
"2671",33,"Male","Single",3075
"2672",32,"Male","Divorced",3044
"2673",21,"Male","Single",2791
"2674",44,"Female","Divorced",4252
"2675",33,"Female","Married",2787
"2676",59,"Male","Married",4503
"2677",57,"Female","Divorced",4863
"2678",26,"Female","Single",2162
"2679",58,"Male","Married",4762
"2680",39,"Female","Single",3404
"2681",32,"Female","Single",2504
"2682",39,"Female","Single",3969
"2683",81,"Female","Married",5133
"2684",52,"Female","Married",4319
"2685",46,"Female","Married",3734
"2686",56,"Female","Married",4598
"2687",67,"Male","Married",5290
"2688",39,"Female","Married",3798
"2689",29,"Male","Single",3305
"2690",47,"Male","Single",4271
"2691",53,"Male","Married",4618
"2692",53,"Female","Divorced",4116
"2693",58,"Female","Married",4251
"2694",76,"Male","Married",4724
"2695",69,"Male","Married",4683
"2696",21,"Female","Single",2591
"2697",29,"Female","Married",2982
"2698",48,"Female","Married",4391
"2699",80,"Male","Married",4724
"2700",80,"Female","Married",4457
"2701",30,"Male","Married",3387
"2702",47,"Male","Married",4030
"2703",28,"Male","Married",3103
"2704",54,"Male","Married",4542
"2705",50,"Female","Married",4520
"2706",73,"Male","Divorced",5528
"2707",59,"Female","Single",3923
"2708",42,"Male","Married",3846
"2709",20,"Male","Single",2604
"2710",31,"Male","Married",3618
"2711",71,"Male","Married",4968
"2712",87,"Female","Widowed",4988
"2713",20,"Female","Single",2105
"2714",86,"Female","Married",4897
"2715",82,"Female","Married",4221
"2716",66,"Female","Married",5476
"2717",43,"Male","Single",4344
"2718",64,"Female","Single",4574
"2719",86,"Female","Widowed",5014
"2720",80,"Male","Widowed",5075
"2721",26,"Female","Single",3246
"2722",51,"Male","Single",4190
"2723",47,"Female","Divorced",4988
"2724",52,"Female","Married",3957
"2725",37,"Female","Married",2605
"2726",73,"Female","Single",4368
"2727",32,"Male","Single",3553
"2728",34,"Male","Single",3142
"2729",19,"Female","Single",2440
"2730",32,"Male","Single",4091
"2731",53,"Female","Married",3595
"2732",25,"Male","Single",2968
"2733",84,"Female","Married",5380
"2734",90,"Female","Widowed",4812
"2735",59,"Female","Divorced",4375
"2736",26,"Female","Single",3023
"2737",66,"Female","Single",6054
"2738",38,"Female","Single",4118
"2739",41,"Female","Married",5136
"2740",59,"Male","Married",4318
"2741",49,"Female","Married",4243
"2742",33,"Male","Single",3065
"2743",52,"Female","Single",4473
"2744",32,"Male","Single",3507
"2745",25,"Male","Single",2987
"2746",75,"Female","Married",5433
"2747",57,"Female","Married",4763
"2748",45,"Male","Single",4096
"2749",19,"Female","Single",2350
"2750",39,"Male","Divorced",3539
"2751",51,"Female","Married",4274
"2752",24,"Male","Single",2649
"2753",65,"Male","Married",4574
"2754",42,"Male","Single",4620
"2755",40,"Female","Divorced",4106
"2756",57,"Male","Single",4724
"2757",43,"Female","Married",4431
"2758",27,"Female","Single",3008
"2759",63,"Male","Divorced",5090
"2760",63,"Male","Divorced",5975
"2761",48,"Male","Single",3461
"2762",56,"Male","Married",3612
"2763",55,"Male","Divorced",4304
"2764",66,"Male","Married",4962
"2765",66,"Male","Divorced",5143
"2766",50,"Female","Single",4642
"2767",26,"Female","Single",3405
"2768",27,"Male","Single",2832
"2769",53,"Male","Single",4805
"2770",24,"Female","Single",2802
"2771",64,"Male","Single",4919
"2772",67,"Female","Widowed",4934
"2773",50,"Female","Divorced",4488
"2774",25,"Female","Single",3502
"2775",65,"Male","Married",4952
"2776",89,"Female","Widowed",5222
"2777",24,"Female","Single",2597
"2778",30,"Female","Single",3204
"2779",48,"Male","Married",4417
"2780",26,"Female","Single",2427
"2781",48,"Male","Single",3983
"2782",78,"Male","Widowed",4868
"2783",84,"Male","Married",4925
"2784",44,"Male","Single",4215
"2785",69,"Female","Widowed",4284
"2786",80,"Female","Married",4592
"2787",76,"Male","Married",4730
"2788",74,"Female","Widowed",4658
"2789",71,"Female","Married",4682
"2790",21,"Female","Single",3563
"2791",31,"Male","Married",3688
"2792",43,"Female","Married",4390
"2793",48,"Male","Married",4604
"2794",49,"Male","Single",4968
"2795",52,"Female","Married",4405
"2796",77,"Male","Married",5576
"2797",63,"Female","Married",5367
"2798",50,"Female","Married",4713
"2799",70,"Male","Married",5034
"2800",21,"Female","Single",2048
"2801",21,"Female","Single",2691
"2802",49,"Male","Married",4167
"2803",37,"Male","Single",3746
"2804",51,"Female","Married",4789
"2805",57,"Female","Divorced",5367
"2806",23,"Male","Single",2614
"2807",63,"Female","Single",5250
"2808",28,"Female","Single",3126
"2809",45,"Female","Married",4286
"2810",92,"Female","Widowed",5005
"2811",29,"Male","Single",3031
"2812",61,"Female","Married",5286
"2813",67,"Male","Widowed",5343
"2814",76,"Female","Widowed",4083
"2815",36,"Female","Married",3872
"2816",21,"Female","Single",2248
"2817",56,"Male","Married",4500
"2818",24,"Female","Single",2391
"2819",67,"Male","Divorced",5214
"2820",59,"Male","Divorced",5093
"2821",36,"Female","Single",4188
"2822",98,"Female","Single",5218
"2823",62,"Male","Married",5197
"2824",46,"Female","Married",4569
"2825",67,"Male","Widowed",4961
"2826",25,"Male","Single",2195
"2827",61,"Male","Divorced",5736
"2828",70,"Female","Married",5442
"2829",51,"Female","Single",3824
"2830",59,"Female","Married",5058
"2831",56,"Male","Married",4813
"2832",47,"Male","Married",4019
"2833",53,"Male","Married",4385
"2834",34,"Male","Married",3412
"2835",68,"Female","Widowed",5372
"2836",57,"Female","Married",4494
"2837",48,"Female","Married",3838
"2838",36,"Male","Single",3138
"2839",55,"Male","Married",5149
"2840",73,"Female","Married",4982
"2841",55,"Female","Married",4638
"2842",69,"Male","Married",3988
"2843",80,"Female","Widowed",4385
"2844",29,"Female","Single",2964
"2845",37,"Male","Married",3463
"2846",66,"Female","Married",5602
"2847",31,"Female","Married",2978
"2848",73,"Male","Married",4497
"2849",47,"Female","Married",4672
"2850",31,"Female","Married",2548
"2851",46,"Male","Divorced",3993
"2852",33,"Female","Married",3706
"2853",80,"Female","Married",4994
"2854",77,"Male","Widowed",3794
"2855",19,"Female","Single",2759
"2856",70,"Female","Married",5129
"2857",25,"Female","Married",2923
"2858",74,"Female","Widowed",5100
"2859",47,"Female","Divorced",3748
"2860",45,"Male","Married",3526
"2861",56,"Female","Single",4011
"2862",24,"Male","Married",3153
"2863",69,"Male","Married",5155
"2864",77,"Female","Married",5502
"2865",29,"Female","Single",2321
"2866",45,"Female","Divorced",4405
"2867",33,"Female","Married",3650
"2868",30,"Female","Single",3787
"2869",90,"Female","Widowed",4472
"2870",47,"Male","Married",3900
"2871",50,"Male","Single",4497
"2872",71,"Female","Married",5033
"2873",33,"Male","Single",2806
"2874",26,"Female","Single",2411
"2875",63,"Male","Divorced",5450
"2876",52,"Male","Single",4199
"2877",83,"Male","Married",4577
"2878",72,"Male","Widowed",5243
"2879",54,"Female","Married",4116
"2880",53,"Female","Divorced",4391
"2881",56,"Female","Married",4186
"2882",37,"Male","Married",3856
"2883",62,"Male","Single",5239
"2884",80,"Male","Married",4821
"2885",32,"Male","Single",3342
"2886",30,"Male","Married",3861
"2887",56,"Female","Married",4625
"2888",21,"Female","Single",3084
"2889",45,"Female","Divorced",4511
"2890",35,"Female","Married",3736
"2891",61,"Male","Divorced",5574
"2892",52,"Female","Single",3019
"2893",51,"Female","Single",5151
"2894",32,"Male","Married",3296
"2895",62,"Female","Married",4768
"2896",41,"Male","Single",4391
"2897",46,"Male","Married",3977
"2898",54,"Male","Married",3757
"2899",40,"Male","Widowed",4025
"2900",57,"Female","Divorced",5434
"2901",48,"Male","Married",4784
"2902",94,"Male","Widowed",4824
"2903",72,"Male","Married",4777
"2904",78,"Female","Married",4847
"2905",45,"Male","Married",3949
"2906",31,"Male","Married",3384
"2907",61,"Female","Married",5045
"2908",52,"Male","Divorced",4768
"2909",64,"Male","Married",4793
"2910",60,"Male","Single",5341
"2911",72,"Male","Married",5568
"2912",47,"Female","Married",4640
"2913",53,"Female","Divorced",4878
"2914",77,"Female","Married",4977
"2915",40,"Female","Single",4335
"2916",19,"Female","Single",2432
"2917",18,"Male","Single",2379
"2918",51,"Male","Married",3867
"2919",47,"Female","Single",4503
"2920",29,"Female","Single",3389
"2921",18,"Female","Single",2823
"2922",65,"Male","Married",5255
"2923",53,"Male","Married",4612
"2924",19,"Male","Single",2995
"2925",61,"Female","Married",4741
"2926",64,"Female","Married",4425
"2927",21,"Female","Single",2028
"2928",58,"Male","Divorced",4189
"2929",71,"Male","Widowed",4668
"2930",53,"Female","Married",4693
"2931",54,"Female","Married",3829
"2932",43,"Female","Married",4333
"2933",61,"Female","Married",4796
"2934",25,"Male","Single",3757
"2935",51,"Male","Married",4373
"2936",45,"Male","Divorced",4211
"2937",43,"Male","Single",4484
"2938",69,"Male","Married",4682
"2939",39,"Male","Married",4368
"2940",83,"Female","Married",5263
"2941",30,"Male","Single",3829
"2942",62,"Female","Married",6079
"2943",30,"Female","Single",3492
"2944",47,"Female","Married",4050
"2945",79,"Male","Married",4593
"2946",51,"Female","Single",4375
"2947",59,"Female","Married",4487
"2948",75,"Male","Divorced",5079
"2949",76,"Female","Married",4514
"2950",51,"Male","Single",4363
"2951",48,"Male","Divorced",3981
"2952",53,"Male","Divorced",4568
"2953",50,"Male","Married",4995
"2954",26,"Female","Single",2670
"2955",68,"Female","Married",5303
"2956",28,"Female","Single",2786
"2957",58,"Female","Married",5195
"2958",57,"Male","Married",4997
"2959",77,"Male","Married",5149
"2960",23,"Female","Single",2151
"2961",39,"Female","Divorced",4274
"2962",69,"Male","Married",5675
"2963",20,"Female","Single",2190
"2964",79,"Female","Married",4619
"2965",27,"Male","Single",2753
"2966",39,"Female","Married",2824
"2967",29,"Female","Single",1758
"2968",81,"Female","Widowed",5284
"2969",70,"Female","Widowed",5151
"2970",78,"Female","Married",4655
"2971",58,"Male","Married",5202
"2972",45,"Female","Married",3362
"2973",44,"Male","Single",4063
"2974",63,"Female","Widowed",4524
"2975",54,"Male","Divorced",3806
"2976",38,"Male","Married",3182
"2977",24,"Female","Single",2641
"2978",43,"Male","Married",4151
"2979",69,"Male","Married",5358
"2980",86,"Female","Widowed",5295
"2981",80,"Female","Widowed",4384
"2982",56,"Female","Single",4528
"2983",18,"Female","Single",2424
"2984",18,"Male","Single",1484
"2985",26,"Female","Single",2870
"2986",80,"Male","Divorced",4800
"2987",28,"Male","Single",3269
"2988",64,"Female","Divorced",5296
"2989",65,"Male","Married",4618
"2990",49,"Male","Single",4169
"2991",33,"Male","Single",3977
"2992",44,"Male","Single",4533
"2993",33,"Female","Single",3079
"2994",59,"Female","Married",4671
"2995",39,"Male","Divorced",3672
"2996",26,"Female","Single",2930
"2997",27,"Female","Single",3280
"2998",78,"Male","Married",5241
"2999",46,"Female","Divorced",3470
"3000",39,"Male","Married",3794
"3001",69,"Male","Married",4953
"3002",48,"Male","Married",3802
"3003",77,"Female","Married",4123
"3004",39,"Male","Single",3553
"3005",83,"Female","Widowed",5492
"3006",33,"Male","Single",2209
"3007",26,"Female","Single",3413
"3008",27,"Male","Single",2854
"3009",33,"Male","Single",3123
"3010",22,"Female","Single",3236
"3011",36,"Male","Married",4185
"3012",28,"Female","Single",3561
"3013",41,"Male","Married",4374
"3014",48,"Male","Married",3601
"3015",27,"Female","Single",2634
"3016",31,"Male","Divorced",4051
"3017",22,"Female","Single",2509
"3018",68,"Male","Married",4563
"3019",72,"Female","Married",4769
"3020",69,"Male","Widowed",5215
"3021",43,"Male","Single",4930
"3022",74,"Male","Married",5855
"3023",46,"Male","Single",4341
"3024",40,"Female","Married",3353
"3025",94,"Male","Widowed",5381
"3026",26,"Male","Single",3196
"3027",37,"Female","Married",3217
"3028",84,"Female","Married",4840
"3029",22,"Female","Single",2289
"3030",87,"Female","Widowed",4638
"3031",70,"Female","Married",5110
"3032",22,"Female","Single",2787
"3033",30,"Female","Single",3080
"3034",42,"Male","Single",3557
"3035",82,"Female","Widowed",4980
"3036",79,"Female","Married",4473
"3037",66,"Male","Married",5238
"3038",62,"Male","Widowed",5732
"3039",42,"Female","Married",4229
"3040",19,"Female","Single",2431
"3041",39,"Male","Single",3934
"3042",36,"Male","Married",4570
"3043",42,"Male","Single",3185
"3044",22,"Female","Single",1855
"3045",27,"Female","Single",2843
"3046",19,"Female","Single",1954
"3047",62,"Female","Divorced",4965
"3048",21,"Male","Single",2497
"3049",82,"Female","Married",4873
"3050",69,"Male","Divorced",4488
"3051",34,"Male","Divorced",3087
"3052",27,"Male","Single",3545
"3053",33,"Male","Single",3497
"3054",68,"Female","Married",4779
"3055",85,"Male","Widowed",5580
"3056",65,"Male","Divorced",4805
"3057",72,"Female","Divorced",4615
"3058",76,"Male","Widowed",5155
"3059",32,"Male","Married",3019
"3060",53,"Male","Divorced",4563
"3061",80,"Male","Married",5672
"3062",40,"Male","Married",4451
"3063",40,"Male","Single",3907
"3064",35,"Male","Married",4171
"3065",32,"Male","Married",2565
"3066",60,"Female","Married",4529
"3067",47,"Female","Single",4376
"3068",74,"Male","Married",4854
"3069",25,"Female","Single",3310
"3070",33,"Male","Married",2976
"3071",29,"Male","Single",2795
"3072",18,"Female","Single",2808
"3073",48,"Male","Single",4325
"3074",38,"Male","Married",3893
"3075",37,"Female","Married",3892
"3076",55,"Male","Divorced",4791
"3077",29,"Male","Married",2426
"3078",88,"Female","Married",5197
"3079",19,"Female","Single",2605
"3080",58,"Male","Divorced",4936
"3081",55,"Male","Divorced",4732
"3082",32,"Female","Married",3388
"3083",82,"Female","Widowed",5094
"3084",82,"Female","Married",5001
"3085",93,"Male","Married",4260
"3086",72,"Male","Married",5036
"3087",56,"Female","Married",4811
"3088",99,"Female","Widowed",5190
"3089",25,"Female","Single",2195
"3090",61,"Male","Married",5428
"3091",96,"Male","Widowed",6014
"3092",26,"Female","Single",3651
"3093",26,"Male","Single",2523
"3094",66,"Female","Married",5577
"3095",38,"Female","Married",4086
"3096",84,"Female","Widowed",5244
"3097",50,"Male","Married",4892
"3098",58,"Male","Divorced",4825
"3099",39,"Female","Single",3959
"3100",66,"Female","Married",5748
"3101",42,"Female","Married",4047
"3102",53,"Male","Married",3942
"3103",68,"Female","Married",5067
"3104",64,"Male","Single",4880
"3105",42,"Female","Divorced",3535
"3106",34,"Male","Married",3187
"3107",60,"Male","Married",4800
"3108",53,"Female","Married",4591
"3109",90,"Female","Widowed",4692
"3110",37,"Male","Single",3663
"3111",50,"Male","Married",3574
"3112",31,"Male","Married",3403
"3113",32,"Female","Single",4368
"3114",50,"Female","Married",4486
"3115",71,"Female","Married",5011
"3116",36,"Male","Married",3928
"3117",28,"Male","Single",3349
"3118",34,"Female","Married",3112
"3119",45,"Male","Single",4418
"3120",78,"Female","Widowed",5205
"3121",37,"Male","Single",3985
"3122",61,"Male","Married",5226
"3123",20,"Female","Single",2783
"3124",37,"Female","Married",3624
"3125",71,"Male","Married",4812
"3126",48,"Male","Married",3838
"3127",81,"Female","Married",4710
"3128",34,"Male","Single",3461
"3129",64,"Female","Married",4701
"3130",24,"Male","Single",2408
"3131",47,"Female","Married",4763
"3132",75,"Male","Married",4904
"3133",74,"Female","Married",4265
"3134",59,"Male","Single",4837
"3135",55,"Female","Married",5369
"3136",83,"Female","Widowed",5257
"3137",72,"Male","Married",5641
"3138",40,"Female","Single",3631
"3139",69,"Female","Married",4333
"3140",41,"Female","Married",3586
"3141",27,"Male","Married",2967
"3142",70,"Male","Divorced",4582
"3143",39,"Male","Married",3167
"3144",26,"Female","Single",2868
"3145",68,"Female","Divorced",5149
"3146",63,"Male","Married",6035
