"","age","gender","status"
"2798",50,"Female","Married"
"2799",70,"Male","Married"
"2800",21,"Female","Single"
"2801",21,"Female","Single"
"2802",49,"Male","Married"
"2803",37,"Male","Single"
"2804",51,"Female","Married"
"2805",57,"Female","Divorced"
"2806",23,"Male","Single"
"2807",63,"Female","Single"
"2808",28,"Female","Single"
"2809",45,"Female","Married"
"2810",92,"Female","Widowed"
"2811",29,"Male","Single"
"2812",61,"Female","Married"
"2813",67,"Male","Widowed"
"2814",76,"Female","Widowed"
"2815",36,"Female","Married"
"2816",21,"Female","Single"
"2817",56,"Male","Married"
"2818",24,"Female","Single"
"2819",67,"Male","Divorced"
"2820",59,"Male","Divorced"
"2821",36,"Female","Single"
"2822",98,"Female","Single"
"2823",62,"Male","Married"
"2824",46,"Female","Married"
"2825",67,"Male","Widowed"
"2826",25,"Male","Single"
"2827",61,"Male","Divorced"
"2828",70,"Female","Married"
"2829",51,"Female","Single"
"2830",59,"Female","Married"
"2831",56,"Male","Married"
"2832",47,"Male","Married"
"2833",53,"Male","Married"
"2834",34,"Male","Married"
"2835",68,"Female","Widowed"
"2836",57,"Female","Married"
"2837",48,"Female","Married"
"2838",36,"Male","Single"
"2839",55,"Male","Married"
"2840",73,"Female","Married"
"2841",55,"Female","Married"
"2842",69,"Male","Married"
"2843",80,"Female","Widowed"
"2844",29,"Female","Single"
"2845",37,"Male","Married"
"2846",66,"Female","Married"
"2847",31,"Female","Married"
"2848",73,"Male","Married"
"2849",47,"Female","Married"
"2850",31,"Female","Married"
"2851",46,"Male","Divorced"
"2852",33,"Female","Married"
"2853",80,"Female","Married"
"2854",77,"Male","Widowed"
"2855",19,"Female","Single"
"2856",70,"Female","Married"
"2857",25,"Female","Married"
"2858",74,"Female","Widowed"
"2859",47,"Female","Divorced"
"2860",45,"Male","Married"
"2861",56,"Female","Single"
"2862",24,"Male","Married"
"2863",69,"Male","Married"
"2864",77,"Female","Married"
"2865",29,"Female","Single"
"2866",45,"Female","Divorced"
"2867",33,"Female","Married"
"2868",30,"Female","Single"
"2869",90,"Female","Widowed"
"2870",47,"Male","Married"
"2871",50,"Male","Single"
"2872",71,"Female","Married"
"2873",33,"Male","Single"
"2874",26,"Female","Single"
"2875",63,"Male","Divorced"
"2876",52,"Male","Single"
"2877",83,"Male","Married"
"2878",72,"Male","Widowed"
"2879",54,"Female","Married"
"2880",53,"Female","Divorced"
"2881",56,"Female","Married"
"2882",37,"Male","Married"
"2883",62,"Male","Single"
"2884",80,"Male","Married"
"2885",32,"Male","Single"
"2886",30,"Male","Married"
"2887",56,"Female","Married"
"2888",21,"Female","Single"
"2889",45,"Female","Divorced"
"2890",35,"Female","Married"
"2891",61,"Male","Divorced"
"2892",52,"Female","Single"
"2893",51,"Female","Single"
"2894",32,"Male","Married"
"2895",62,"Female","Married"
"2896",41,"Male","Single"
"2897",46,"Male","Married"
"2898",54,"Male","Married"
"2899",40,"Male","Widowed"
"2900",57,"Female","Divorced"
"2901",48,"Male","Married"
"2902",94,"Male","Widowed"
"2903",72,"Male","Married"
"2904",78,"Female","Married"
"2905",45,"Male","Married"
"2906",31,"Male","Married"
"2907",61,"Female","Married"
"2908",52,"Male","Divorced"
"2909",64,"Male","Married"
"2910",60,"Male","Single"
"2911",72,"Male","Married"
"2912",47,"Female","Married"
"2913",53,"Female","Divorced"
"2914",77,"Female","Married"
"2915",40,"Female","Single"
"2916",19,"Female","Single"
"2917",18,"Male","Single"
"2918",51,"Male","Married"
"2919",47,"Female","Single"
"2920",29,"Female","Single"
"2921",18,"Female","Single"
"2922",65,"Male","Married"
"2923",53,"Male","Married"
"2924",19,"Male","Single"
"2925",61,"Female","Married"
"2926",64,"Female","Married"
"2927",21,"Female","Single"
"2928",58,"Male","Divorced"
"2929",71,"Male","Widowed"
"2930",53,"Female","Married"
"2931",54,"Female","Married"
"2932",43,"Female","Married"
"2933",61,"Female","Married"
"2934",25,"Male","Single"
"2935",51,"Male","Married"
"2936",45,"Male","Divorced"
"2937",43,"Male","Single"
"2938",69,"Male","Married"
"2939",39,"Male","Married"
"2940",83,"Female","Married"
"2941",30,"Male","Single"
"2942",62,"Female","Married"
"2943",30,"Female","Single"
"2944",47,"Female","Married"
"2945",79,"Male","Married"
"2946",51,"Female","Single"
"2947",59,"Female","Married"
"2948",75,"Male","Divorced"
"2949",76,"Female","Married"
"2950",51,"Male","Single"
"2951",48,"Male","Divorced"
"2952",53,"Male","Divorced"
"2953",50,"Male","Married"
"2954",26,"Female","Single"
"2955",68,"Female","Married"
"2956",28,"Female","Single"
"2957",58,"Female","Married"
"2958",57,"Male","Married"
"2959",77,"Male","Married"
"2960",23,"Female","Single"
"2961",39,"Female","Divorced"
"2962",69,"Male","Married"
"2963",20,"Female","Single"
"2964",79,"Female","Married"
"2965",27,"Male","Single"
"2966",39,"Female","Married"
"2967",29,"Female","Single"
"2968",81,"Female","Widowed"
"2969",70,"Female","Widowed"
"2970",78,"Female","Married"
"2971",58,"Male","Married"
"2972",45,"Female","Married"
"2973",44,"Male","Single"
"2974",63,"Female","Widowed"
"2975",54,"Male","Divorced"
"2976",38,"Male","Married"
"2977",24,"Female","Single"
"2978",43,"Male","Married"
"2979",69,"Male","Married"
"2980",86,"Female","Widowed"
"2981",80,"Female","Widowed"
"2982",56,"Female","Single"
"2983",18,"Female","Single"
"2984",18,"Male","Single"
"2985",26,"Female","Single"
"2986",80,"Male","Divorced"
"2987",28,"Male","Single"
"2988",64,"Female","Divorced"
"2989",65,"Male","Married"
"2990",49,"Male","Single"
"2991",33,"Male","Single"
"2992",44,"Male","Single"
"2993",33,"Female","Single"
"2994",59,"Female","Married"
"2995",39,"Male","Divorced"
"2996",26,"Female","Single"
"2997",27,"Female","Single"
"2998",78,"Male","Married"
"2999",46,"Female","Divorced"
"3000",39,"Male","Married"
"3001",69,"Male","Married"
"3002",48,"Male","Married"
"3003",77,"Female","Married"
"3004",39,"Male","Single"
"3005",83,"Female","Widowed"
"3006",33,"Male","Single"
"3007",26,"Female","Single"
"3008",27,"Male","Single"
"3009",33,"Male","Single"
"3010",22,"Female","Single"
"3011",36,"Male","Married"
"3012",28,"Female","Single"
"3013",41,"Male","Married"
"3014",48,"Male","Married"
"3015",27,"Female","Single"
"3016",31,"Male","Divorced"
"3017",22,"Female","Single"
"3018",68,"Male","Married"
"3019",72,"Female","Married"
"3020",69,"Male","Widowed"
"3021",43,"Male","Single"
"3022",74,"Male","Married"
"3023",46,"Male","Single"
"3024",40,"Female","Married"
"3025",94,"Male","Widowed"
"3026",26,"Male","Single"
"3027",37,"Female","Married"
"3028",84,"Female","Married"
"3029",22,"Female","Single"
"3030",87,"Female","Widowed"
"3031",70,"Female","Married"
"3032",22,"Female","Single"
"3033",30,"Female","Single"
"3034",42,"Male","Single"
"3035",82,"Female","Widowed"
"3036",79,"Female","Married"
"3037",66,"Male","Married"
"3038",62,"Male","Widowed"
"3039",42,"Female","Married"
"3040",19,"Female","Single"
"3041",39,"Male","Single"
"3042",36,"Male","Married"
"3043",42,"Male","Single"
"3044",22,"Female","Single"
"3045",27,"Female","Single"
"3046",19,"Female","Single"
"3047",62,"Female","Divorced"
"3048",21,"Male","Single"
"3049",82,"Female","Married"
"3050",69,"Male","Divorced"
"3051",34,"Male","Divorced"
"3052",27,"Male","Single"
"3053",33,"Male","Single"
"3054",68,"Female","Married"
"3055",85,"Male","Widowed"
"3056",65,"Male","Divorced"
"3057",72,"Female","Divorced"
"3058",76,"Male","Widowed"
"3059",32,"Male","Married"
"3060",53,"Male","Divorced"
"3061",80,"Male","Married"
"3062",40,"Male","Married"
"3063",40,"Male","Single"
"3064",35,"Male","Married"
"3065",32,"Male","Married"
"3066",60,"Female","Married"
"3067",47,"Female","Single"
"3068",74,"Male","Married"
"3069",25,"Female","Single"
"3070",33,"Male","Married"
"3071",29,"Male","Single"
"3072",18,"Female","Single"
"3073",48,"Male","Single"
"3074",38,"Male","Married"
"3075",37,"Female","Married"
"3076",55,"Male","Divorced"
"3077",29,"Male","Married"
"3078",88,"Female","Married"
"3079",19,"Female","Single"
"3080",58,"Male","Divorced"
"3081",55,"Male","Divorced"
"3082",32,"Female","Married"
"3083",82,"Female","Widowed"
"3084",82,"Female","Married"
"3085",93,"Male","Married"
"3086",72,"Male","Married"
"3087",56,"Female","Married"
"3088",99,"Female","Widowed"
"3089",25,"Female","Single"
"3090",61,"Male","Married"
"3091",96,"Male","Widowed"
"3092",26,"Female","Single"
"3093",26,"Male","Single"
"3094",66,"Female","Married"
"3095",38,"Female","Married"
"3096",84,"Female","Widowed"
"3097",50,"Male","Married"
"3098",58,"Male","Divorced"
"3099",39,"Female","Single"
"3100",66,"Female","Married"
"3101",42,"Female","Married"
"3102",53,"Male","Married"
"3103",68,"Female","Married"
"3104",64,"Male","Single"
"3105",42,"Female","Divorced"
"3106",34,"Male","Married"
"3107",60,"Male","Married"
"3108",53,"Female","Married"
"3109",90,"Female","Widowed"
"3110",37,"Male","Single"
"3111",50,"Male","Married"
"3112",31,"Male","Married"
"3113",32,"Female","Single"
"3114",50,"Female","Married"
"3115",71,"Female","Married"
"3116",36,"Male","Married"
"3117",28,"Male","Single"
"3118",34,"Female","Married"
"3119",45,"Male","Single"
"3120",78,"Female","Widowed"
"3121",37,"Male","Single"
"3122",61,"Male","Married"
"3123",20,"Female","Single"
"3124",37,"Female","Married"
"3125",71,"Male","Married"
"3126",48,"Male","Married"
"3127",81,"Female","Married"
"3128",34,"Male","Single"
"3129",64,"Female","Married"
"3130",24,"Male","Single"
"3131",47,"Female","Married"
"3132",75,"Male","Married"
"3133",74,"Female","Married"
"3134",59,"Male","Single"
"3135",55,"Female","Married"
"3136",83,"Female","Widowed"
"3137",72,"Male","Married"
"3138",40,"Female","Single"
"3139",69,"Female","Married"
"3140",41,"Female","Married"
"3141",27,"Male","Married"
"3142",70,"Male","Divorced"
"3143",39,"Male","Married"
"3144",26,"Female","Single"
"3145",68,"Female","Divorced"
"3146",63,"Male","Married"
"3147",39,"Female","Single"
"3148",26,"Male","Single"
"3149",63,"Female","Widowed"
"3150",31,"Female","Married"
"3151",31,"Female","Divorced"
"3152",46,"Male","Divorced"
"3153",29,"Male","Single"
"3154",42,"Female","Married"
"3155",32,"Male","Single"
"3156",78,"Female","Married"
"3157",49,"Female","Married"
"3158",19,"Male","Single"
"3159",57,"Female","Single"
"3160",21,"Male","Single"
"3161",70,"Male","Married"
"3162",72,"Male","Married"
"3163",61,"Male","Married"
"3164",82,"Female","Married"
"3165",49,"Female","Divorced"
"3166",55,"Male","Married"
"3167",52,"Male","Married"
"3168",38,"Female","Single"
"3169",39,"Female","Single"
"3170",45,"Male","Married"
"3171",27,"Male","Single"
"3172",44,"Female","Single"
"3173",32,"Female","Married"
"3174",35,"Male","Single"
"3175",49,"Male","Single"
"3176",39,"Male","Married"
"3177",61,"Male","Married"
"3178",35,"Female","Single"
"3179",73,"Male","Married"
"3180",84,"Female","Widowed"
"3181",50,"Male","Single"
"3182",71,"Female","Married"
"3183",71,"Male","Married"
"3184",45,"Male","Married"
"3185",41,"Female","Single"
"3186",58,"Female","Married"
"3187",40,"Male","Divorced"
"3188",49,"Male","Married"
"3189",41,"Male","Single"
"3190",28,"Female","Single"
"3191",34,"Female","Married"
"3192",35,"Male","Single"
"3193",62,"Female","Married"
"3194",36,"Female","Single"
"3195",33,"Male","Single"
"3196",49,"Male","Married"
"3197",53,"Male","Married"
"3198",78,"Female","Married"
"3199",47,"Male","Divorced"
"3200",38,"Male","Single"
"3201",71,"Female","Married"
"3202",30,"Female","Single"
"3203",61,"Male","Single"
"3204",46,"Male","Divorced"
"3205",43,"Female","Single"
"3206",22,"Male","Single"
"3207",42,"Male","Single"
"3208",48,"Female","Married"
"3209",56,"Male","Married"
"3210",78,"Female","Widowed"
"3211",22,"Male","Single"
"3212",22,"Male","Single"
"3213",29,"Male","Single"
"3214",62,"Male","Married"
"3215",64,"Male","Single"
"3216",59,"Female","Married"
"3217",27,"Male","Married"
"3218",76,"Male","Divorced"
"3219",32,"Male","Single"
"3220",58,"Female","Married"
"3221",34,"Male","Married"
"3222",61,"Male","Married"
"3223",24,"Female","Single"
"3224",18,"Male","Single"
"3225",56,"Male","Married"
"3226",33,"Male","Married"
"3227",81,"Female","Married"
"3228",33,"Male","Married"
"3229",45,"Male","Single"
"3230",49,"Male","Married"
"3231",39,"Male","Divorced"
"3232",80,"Male","Married"
"3233",22,"Male","Single"
"3234",35,"Male","Single"
"3235",41,"Female","Divorced"
"3236",48,"Female","Married"
"3237",64,"Female","Married"
"3238",62,"Female","Single"
"3239",65,"Male","Married"
"3240",55,"Male","Divorced"
"3241",33,"Female","Married"
"3242",40,"Male","Married"
"3243",59,"Male","Divorced"
"3244",56,"Female","Married"
"3245",84,"Female","Divorced"
"3246",22,"Male","Single"
"3247",56,"Female","Divorced"
"3248",41,"Male","Married"
"3249",33,"Female","Single"
"3250",49,"Female","Married"
"3251",57,"Female","Married"
"3252",24,"Male","Single"
"3253",31,"Male","Single"
"3254",19,"Female","Single"
"3255",35,"Female","Married"
"3256",53,"Male","Married"
"3257",41,"Female","Married"
"3258",41,"Male","Divorced"
"3259",77,"Female","Widowed"
"3260",69,"Female","Divorced"
"3261",70,"Female","Married"
"3262",49,"Male","Single"
"3263",47,"Female","Single"
"3264",18,"Male","Single"
"3265",22,"Female","Married"
"3266",29,"Female","Single"
"3267",18,"Female","Single"
"3268",59,"Male","Divorced"
"3269",43,"Male","Divorced"
"3270",28,"Female","Single"
"3271",64,"Female","Married"
"3272",24,"Male","Single"
"3273",67,"Male","Married"
"3274",37,"Female","Divorced"
"3275",50,"Male","Married"
"3276",51,"Female","Divorced"
"3277",70,"Male","Divorced"
"3278",41,"Female","Married"
"3279",44,"Female","Married"
"3280",59,"Female","Married"
"3281",79,"Male","Widowed"
"3282",54,"Male","Married"
"3283",72,"Male","Divorced"
"3284",81,"Male","Widowed"
"3285",60,"Female","Married"
"3286",52,"Male","Married"
"3287",35,"Female","Married"
"3288",65,"Male","Widowed"
"3289",58,"Female","Married"
"3290",47,"Female","Married"
"3291",61,"Male","Divorced"
"3292",43,"Female","Married"
"3293",22,"Male","Single"
"3294",60,"Male","Married"
"3295",57,"Male","Married"
"3296",48,"Male","Married"
"3297",67,"Male","Married"
"3298",70,"Male","Divorced"
"3299",66,"Female","Married"
"3300",53,"Male","Married"
"3301",45,"Female","Single"
"3302",70,"Female","Married"
"3303",52,"Female","Married"
"3304",49,"Male","Married"
"3305",56,"Male","Married"
"3306",76,"Female","Divorced"
"3307",38,"Female","Married"
"3308",63,"Male","Married"
"3309",56,"Male","Single"
"3310",38,"Male","Single"
"3311",52,"Female","Widowed"
"3312",45,"Male","Married"
"3313",62,"Female","Married"
"3314",69,"Male","Widowed"
"3315",20,"Female","Single"
"3316",36,"Female","Single"
"3317",19,"Male","Single"
"3318",29,"Male","Married"
"3319",37,"Male","Married"
"3320",74,"Male","Married"
"3321",35,"Female","Married"
"3322",59,"Male","Divorced"
"3323",23,"Male","Single"
"3324",82,"Female","Married"
"3325",35,"Male","Single"
"3326",71,"Male","Married"
"3327",35,"Male","Single"
"3328",23,"Male","Single"
"3329",30,"Male","Single"
"3330",50,"Female","Single"
"3331",45,"Female","Single"
"3332",97,"Female","Widowed"
"3333",70,"Male","Married"
"3334",28,"Female","Single"
"3335",64,"Female","Married"
"3336",30,"Female","Married"
"3337",74,"Female","Married"
"3338",46,"Male","Married"
"3339",49,"Female","Single"
"3340",40,"Male","Divorced"
"3341",64,"Male","Divorced"
"3342",83,"Male","Widowed"
"3343",71,"Female","Married"
"3344",92,"Female","Widowed"
"3345",26,"Female","Single"
"3346",51,"Female","Divorced"
"3347",25,"Female","Single"
"3348",87,"Male","Married"
"3349",72,"Male","Widowed"
"3350",50,"Female","Single"
"3351",79,"Female","Widowed"
"3352",65,"Female","Divorced"
"3353",65,"Female","Married"
"3354",81,"Male","Married"
"3355",72,"Male","Married"
"3356",88,"Female","Widowed"
"3357",19,"Male","Single"
"3358",28,"Male","Married"
"3359",78,"Female","Married"
"3360",22,"Female","Single"
"3361",32,"Male","Single"
"3362",47,"Female","Married"
"3363",23,"Female","Single"
"3364",87,"Female","Widowed"
"3365",61,"Male","Married"
"3366",44,"Male","Single"
"3367",71,"Male","Divorced"
"3368",29,"Male","Married"
"3369",58,"Male","Married"
"3370",49,"Female","Single"
"3371",57,"Female","Single"
"3372",70,"Female","Divorced"
"3373",53,"Male","Divorced"
"3374",77,"Female","Married"
"3375",59,"Male","Married"
"3376",34,"Male","Married"
"3377",30,"Male","Married"
"3378",47,"Male","Single"
"3379",73,"Female","Married"
"3380",36,"Male","Single"
"3381",84,"Female","Widowed"
"3382",39,"Female","Married"
"3383",28,"Female","Single"
"3384",72,"Female","Married"
"3385",48,"Female","Married"
"3386",74,"Female","Widowed"
"3387",26,"Female","Single"
"3388",43,"Male","Single"
"3389",58,"Male","Single"
"3390",23,"Female","Married"
"3391",32,"Female","Single"
"3392",35,"Male","Married"
"3393",30,"Male","Single"
"3394",48,"Male","Married"
"3395",18,"Female","Single"
"3396",70,"Male","Married"
"3397",35,"Male","Married"
"3398",41,"Male","Divorced"
"3399",54,"Male","Married"
"3400",23,"Female","Single"
"3401",53,"Female","Married"
"3402",54,"Female","Married"
"3403",76,"Female","Married"
"3404",21,"Male","Single"
"3405",58,"Female","Widowed"
"3406",58,"Female","Divorced"
"3407",87,"Male","Widowed"
"3408",57,"Male","Divorced"
"3409",36,"Female","Single"
"3410",57,"Female","Married"
"3411",49,"Male","Single"
"3412",43,"Female","Married"
"3413",49,"Male","Single"
"3414",27,"Male","Single"
"3415",20,"Female","Single"
"3416",20,"Female","Single"
"3417",38,"Female","Divorced"
"3418",79,"Male","Married"
"3419",24,"Female","Single"
"3420",64,"Male","Married"
"3421",75,"Male","Divorced"
"3422",42,"Male","Married"
"3423",37,"Male","Married"
"3424",69,"Male","Married"
"3425",30,"Female","Single"
"3426",67,"Female","Married"
"3427",79,"Male","Widowed"
"3428",20,"Female","Single"
"3429",59,"Male","Married"
"3430",53,"Male","Married"
"3431",87,"Female","Married"
"3432",18,"Male","Single"
"3433",30,"Male","Single"
"3434",40,"Female","Married"
"3435",25,"Male","Married"
"3436",44,"Male","Single"
"3437",28,"Male","Single"
"3438",24,"Female","Single"
"3439",47,"Female","Married"
"3440",52,"Male","Single"
"3441",47,"Male","Married"
"3442",26,"Male","Single"
"3443",44,"Female","Married"
